pickup date,pickup time,dropoff date,dropoff time,CATEGORY,PURPOSE,Pickup Location,Dropoff Location,trip duration (min),trip_distance (km)
2016-12-03 00:00:00,1899-12-30 18:35:00,2016-12-03 00:00:00,1899-12-30 18:56:00,Business,Errand/Supplies,Cary,Wake Co.,21,10.621644
2016-12-03 00:00:00,1899-12-30 19:08:00,2016-12-03 00:00:00,1899-12-30 19:15:00,Business,Errand/Supplies,Wake Co.,Morrisville,7,2.896812
2016-12-03 00:00:00,1899-12-30 20:31:00,2016-12-03 00:00:00,1899-12-30 20:41:00,Business,Customer Visit,Morrisville,Cary,10,4.82802
2016-12-04 00:00:00,1899-12-30 18:56:00,2016-12-04 00:00:00,1899-12-30 19:03:00,Business,Meal/Entertain,Cary,Morrisville,7,4.667085999999999
2016-12-04 00:00:00,1899-12-30 20:23:00,2016-12-04 00:00:00,1899-12-30 20:34:00,Business,Customer Visit,Morrisville,Cary,11,5.471756
2016-12-05 00:00:00,1899-12-30 18:04:00,2016-12-05 00:00:00,1899-12-30 18:17:00,Business,Customer Visit,Cary,Cary,13,6.598293999999999
2016-12-05 00:00:00,1899-12-30 19:22:00,2016-12-05 00:00:00,1899-12-30 19:37:00,Business,Meal/Entertain,Cary,Cary,15,6.115492
2016-12-07 00:00:00,1899-12-30 12:03:00,2016-12-07 00:00:00,1899-12-30 12:32:00,Business,Meeting,Cary,Cary,29,10.621644
2016-12-07 00:00:00,1899-12-30 12:35:00,2016-12-07 00:00:00,1899-12-30 12:46:00,Business,Meeting,Cary,Cary,11,6.43736
2016-12-07 00:00:00,1899-12-30 19:53:00,2016-12-07 00:00:00,1899-12-30 20:13:00,Business,Customer Visit,Cary,Cary,20,11.26538
2016-12-07 00:00:00,1899-12-30 21:13:00,2016-12-07 00:00:00,1899-12-30 21:50:00,Business,Meal/Entertain,Cary,Cary,37,11.104446000000001
2016-12-08 00:00:00,1899-12-30 14:19:00,2016-12-08 00:00:00,1899-12-30 14:32:00,Business,Errand/Supplies,Cary,Cary,13,5.471756
2016-12-08 00:00:00,1899-12-30 14:53:00,2016-12-08 00:00:00,1899-12-30 15:02:00,Business,Errand/Supplies,Cary,Cary,9,5.471756
2016-12-08 00:00:00,1899-12-30 19:22:00,2016-12-08 00:00:00,1899-12-30 19:27:00,Business,Meeting,Cary,Cary,5,3.21868
2016-12-08 00:00:00,1899-12-30 21:26:00,2016-12-08 00:00:00,1899-12-30 21:31:00,Business,Errand/Supplies,Cary,Cary,5,3.21868
2016-12-09 00:00:00,1899-12-30 12:09:00,2016-12-09 00:00:00,1899-12-30 12:24:00,Business,Errand/Supplies,Cary,Apex,15,8.207633999999999
2016-12-09 00:00:00,1899-12-30 13:15:00,2016-12-09 00:00:00,1899-12-30 13:43:00,Business,Temporary Site,Apex,Cary,28,14.162192000000001
2016-12-09 00:00:00,1899-12-30 20:11:00,2016-12-09 00:00:00,1899-12-30 20:34:00,Business,Meeting,Cary,Cary,23,9.012303999999999
2016-12-09 00:00:00,1899-12-30 22:03:00,2016-12-09 00:00:00,1899-12-30 22:57:00,Business,Customer Visit,Cary,Cary,54,30.416525999999998
2016-12-10 00:00:00,1899-12-30 12:43:00,2016-12-10 00:00:00,1899-12-30 13:16:00,Business,Meeting,Cary,Fuquay-Varina,33,25.105704
2016-12-10 00:00:00,1899-12-30 14:42:00,2016-12-10 00:00:00,1899-12-30 15:18:00,Business,Errand/Supplies,Fuquay-Varina,Cary,36,25.105704
2016-12-10 00:00:00,1899-12-30 18:17:00,2016-12-10 00:00:00,1899-12-30 18:27:00,Business,Meal/Entertain,Cary,Morrisville,10,4.82802
2016-12-10 00:00:00,1899-12-30 22:09:00,2016-12-10 00:00:00,1899-12-30 22:21:00,Business,Customer Visit,Morrisville,Cary,12,4.9889540000000006
2016-12-11 00:00:00,1899-12-30 16:06:00,2016-12-11 00:00:00,1899-12-30 16:16:00,Business,Meal/Entertain,Cary,Morrisville,10,4.82802
2016-12-11 00:00:00,1899-12-30 19:05:00,2016-12-11 00:00:00,1899-12-30 19:15:00,Business,Errand/Supplies,Morrisville,Cary,10,7.724831999999999
2016-12-11 00:00:00,1899-12-30 21:48:00,2016-12-11 00:00:00,1899-12-30 21:56:00,Business,Errand/Supplies,Cary,Cary,8,3.379614
2016-12-12 00:00:00,1899-12-30 13:22:00,2016-12-12 00:00:00,1899-12-30 13:32:00,Business,Errand/Supplies,Cary,Cary,10,4.9889540000000006
2016-12-12 00:00:00,1899-12-30 13:36:00,2016-12-12 00:00:00,1899-12-30 13:51:00,Business,Meal/Entertain,Cary,Apex,15,7.0810960000000005
2016-12-12 00:00:00,1899-12-30 14:26:00,2016-12-12 00:00:00,1899-12-30 14:39:00,Business,Customer Visit,Apex,Cary,13,7.563898
2016-12-12 00:00:00,1899-12-30 17:51:00,2016-12-12 00:00:00,1899-12-30 18:01:00,Business,Meal/Entertain,Cary,Morrisville,10,4.82802
2016-12-12 00:00:00,1899-12-30 20:48:00,2016-12-12 00:00:00,1899-12-30 20:57:00,Business,Customer Visit,Morrisville,Cary,9,4.82802
2016-12-13 00:00:00,1899-12-30 18:19:00,2016-12-13 00:00:00,1899-12-30 18:29:00,Business,Errand/Supplies,Cary,Cary,10,6.759228
2016-12-13 00:00:00,1899-12-30 20:20:00,2016-12-13 00:00:00,1899-12-30 20:29:00,Business,Meal/Entertain,Cary,Cary,9,6.598293999999999
2016-12-14 00:00:00,1899-12-30 16:52:00,2016-12-14 00:00:00,1899-12-30 17:10:00,Business,Meal/Entertain,Cary,Cary,18,5.471756
2016-12-14 00:00:00,1899-12-30 17:22:00,2016-12-14 00:00:00,1899-12-30 17:34:00,Business,Meal/Entertain,Cary,Cary,12,5.310822
2016-12-14 00:00:00,1899-12-30 17:50:00,2016-12-14 00:00:00,1899-12-30 18:00:00,Business,Meal/Entertain,Cary,Morrisville,10,4.82802
2016-12-14 00:00:00,1899-12-30 20:24:00,2016-12-14 00:00:00,1899-12-30 20:40:00,Business,Customer Visit,Morrisville,Cary,16,4.9889540000000006
2016-12-15 00:00:00,1899-12-30 14:20:00,2016-12-15 00:00:00,1899-12-30 14:54:00,Business,Meeting,Cary,Morrisville,34,17.059003999999998
2016-12-17 00:00:00,1899-12-30 15:38:00,2016-12-17 00:00:00,1899-12-30 16:12:00,Business,Airport/Travel,Unknown Location,Unknown Location,34,7.724831999999999
2016-12-17 00:00:00,1899-12-30 17:19:00,2016-12-17 00:00:00,1899-12-30 17:59:00,Business,Temporary Site,Unknown Location,Unknown Location,40,8.529501999999999
2016-12-18 00:00:00,1899-12-30 13:03:00,2016-12-18 00:00:00,1899-12-30 13:41:00,Business,Errand/Supplies,Unknown Location,Unknown Location,38,7.885766
2016-12-18 00:00:00,1899-12-30 16:38:00,2016-12-18 00:00:00,1899-12-30 17:25:00,Business,Errand/Supplies,Unknown Location,Unknown Location,47,16.415267999999998
2016-12-18 00:00:00,1899-12-30 20:35:00,2016-12-18 00:00:00,1899-12-30 21:04:00,Business,Errand/Supplies,Unknown Location,Unknown Location,29,14.805927999999998
2016-12-19 00:00:00,1899-12-30 09:08:00,2016-12-19 00:00:00,1899-12-30 09:36:00,Business,Errand/Supplies,Unknown Location,Islamabad,28,12.391918
2016-12-19 00:00:00,1899-12-30 10:15:00,2016-12-19 00:00:00,1899-12-30 10:34:00,Business,Temporary Site,Islamabad,Rawalpindi,19,9.495106
2016-12-19 00:00:00,1899-12-30 13:04:00,2016-12-19 00:00:00,1899-12-30 13:08:00,Business,Errand/Supplies,Rawalpindi,Unknown Location,4,1.1265379999999998
2016-12-19 00:00:00,1899-12-30 13:24:00,2016-12-19 00:00:00,1899-12-30 13:35:00,Business,Errand/Supplies,Unknown Location,Unknown Location,11,2.092142
2016-12-19 00:00:00,1899-12-30 14:07:00,2016-12-19 00:00:00,1899-12-30 14:15:00,Business,Errand/Supplies,Unknown Location,Unknown Location,8,4.02335
2016-12-19 00:00:00,1899-12-30 14:18:00,2016-12-19 00:00:00,1899-12-30 14:32:00,Business,Errand/Supplies,Unknown Location,Unknown Location,14,8.529501999999999
2016-12-19 00:00:00,1899-12-30 14:37:00,2016-12-19 00:00:00,1899-12-30 14:50:00,Business,Errand/Supplies,Unknown Location,Unknown Location,13,8.690436
2016-12-19 00:00:00,1899-12-30 15:09:00,2016-12-19 00:00:00,1899-12-30 15:38:00,Business,Customer Visit,Unknown Location,Rawalpindi,29,16.415267999999998
2016-12-19 00:00:00,1899-12-30 16:50:00,2016-12-19 00:00:00,1899-12-30 17:09:00,Business,Customer Visit,Rawalpindi,Islamabad,19,11.587248
2016-12-19 00:00:00,1899-12-30 19:05:00,2016-12-19 00:00:00,1899-12-30 19:17:00,Business,Customer Visit,Islamabad,Unknown Location,12,3.5405480000000003
2016-12-19 00:00:00,1899-12-30 19:55:00,2016-12-19 00:00:00,1899-12-30 20:30:00,Business,Meeting,Unknown Location,Unknown Location,35,17.70274
2016-12-20 00:00:00,1899-12-30 08:49:00,2016-12-20 00:00:00,1899-12-30 09:24:00,Business,Meeting,Unknown Location,Rawalpindi,35,19.31208
2016-12-20 00:00:00,1899-12-30 10:30:00,2016-12-20 00:00:00,1899-12-30 10:48:00,Business,Errand/Supplies,Rawalpindi,Rawalpindi,18,5.310822
2016-12-20 00:00:00,1899-12-30 11:30:00,2016-12-20 00:00:00,1899-12-30 12:17:00,Business,Meeting,Rawalpindi,Unknown Location,47,31.221196
2016-12-20 00:00:00,1899-12-30 13:14:00,2016-12-20 00:00:00,1899-12-30 13:20:00,Business,Errand/Supplies,Unknown Location,Unknown Location,6,2.735878
2016-12-20 00:00:00,1899-12-30 13:54:00,2016-12-20 00:00:00,1899-12-30 14:17:00,Business,Temporary Site,Unknown Location,Islamabad,23,9.173238
2016-12-20 00:00:00,1899-12-30 16:14:00,2016-12-20 00:00:00,1899-12-30 16:24:00,Business,Errand/Supplies,Islamabad,Islamabad,10,2.896812
2016-12-20 00:00:00,1899-12-30 16:56:00,2016-12-20 00:00:00,1899-12-30 17:07:00,Business,Errand/Supplies,Islamabad,Islamabad,11,2.2530759999999996
2016-12-20 00:00:00,1899-12-30 18:47:00,2016-12-20 00:00:00,1899-12-30 19:21:00,Business,Customer Visit,Islamabad,Unknown Location,34,16.576202000000002
2016-12-21 00:00:00,1899-12-30 07:42:00,2016-12-21 00:00:00,1899-12-30 08:10:00,Business,Meeting,Unknown Location,Unknown Location,28,18.50741
2016-12-21 00:00:00,1899-12-30 10:14:00,2016-12-21 00:00:00,1899-12-30 10:30:00,Business,Errand/Supplies,Unknown Location,Islamabad,16,7.885766
2016-12-21 00:00:00,1899-12-30 11:35:00,2016-12-21 00:00:00,1899-12-30 11:49:00,Business,Meal/Entertain,Islamabad,Unknown Location,14,5.63269
2016-12-21 00:00:00,1899-12-30 12:51:00,2016-12-21 00:00:00,1899-12-30 13:33:00,Business,Meeting,Unknown Location,Unknown Location,42,26.071308
2016-12-21 00:00:00,1899-12-30 15:38:00,2016-12-21 00:00:00,1899-12-30 15:49:00,Business,Errand/Supplies,Unknown Location,Unknown Location,11,3.21868
2016-12-21 00:00:00,1899-12-30 15:55:00,2016-12-21 00:00:00,1899-12-30 16:05:00,Business,Errand/Supplies,Unknown Location,Islamabad,10,3.379614
2016-12-21 00:00:00,1899-12-30 17:45:00,2016-12-21 00:00:00,1899-12-30 17:54:00,Business,Meeting,Islamabad,Islamabad,9,3.379614
2016-12-21 00:00:00,1899-12-30 17:59:00,2016-12-21 00:00:00,1899-12-30 18:31:00,Business,Customer Visit,Islamabad,Unknown Location,32,11.587248
2016-12-21 00:00:00,1899-12-30 19:49:00,2016-12-21 00:00:00,1899-12-30 20:35:00,Business,Meeting,Unknown Location,Rawalpindi,46,19.31208
2016-12-21 00:00:00,1899-12-30 20:56:00,2016-12-21 00:00:00,1899-12-30 23:42:00,Business,Meeting,Rawalpindi,Unknown Location,166,165.76202
2016-12-22 00:00:00,1899-12-30 15:40:00,2016-12-22 00:00:00,1899-12-30 16:38:00,Business,Meeting,Unknown Location,Unknown Location,58,51.98168199999999
2016-12-22 00:00:00,1899-12-30 17:04:00,2016-12-22 00:00:00,1899-12-30 17:20:00,Business,Customer Visit,Unknown Location,Unknown Location,16,8.529501999999999
2016-12-22 00:00:00,1899-12-30 17:27:00,2016-12-22 00:00:00,1899-12-30 17:53:00,Business,Meeting,Unknown Location,Unknown Location,26,18.668343999999998
2016-12-22 00:00:00,1899-12-30 17:56:00,2016-12-22 00:00:00,1899-12-30 18:29:00,Business,Meeting,Unknown Location,Unknown Location,33,37.336687999999995
2016-12-22 00:00:00,1899-12-30 18:31:00,2016-12-22 00:00:00,1899-12-30 18:37:00,Business,Errand/Supplies,Unknown Location,Unknown Location,6,5.149888000000001
2016-12-22 00:00:00,1899-12-30 18:38:00,2016-12-22 00:00:00,1899-12-30 18:47:00,Business,Temporary Site,Unknown Location,Unknown Location,9,19.794882
2016-12-22 00:00:00,1899-12-30 19:04:00,2016-12-22 00:00:00,1899-12-30 19:50:00,Business,Meeting,Unknown Location,Lahore,46,22.53076
2016-12-22 00:00:00,1899-12-30 21:41:00,2016-12-22 00:00:00,1899-12-30 21:53:00,Business,Meal/Entertain,Lahore,Lahore,12,3.379614
2016-12-22 00:00:00,1899-12-30 23:27:00,2016-12-22 00:00:00,1899-12-30 23:32:00,Business,Customer Visit,Lahore,Lahore,5,3.379614
2016-12-23 00:00:00,1899-12-30 09:21:00,2016-12-23 00:00:00,1899-12-30 09:41:00,Business,Meeting,Lahore,Lahore,20,4.82802
2016-12-23 00:00:00,1899-12-30 11:33:00,2016-12-23 00:00:00,1899-12-30 11:58:00,Business,Meeting,Lahore,Unknown Location,25,9.977908000000001
2016-12-23 00:00:00,1899-12-30 14:15:00,2016-12-23 00:00:00,1899-12-30 15:25:00,Business,Meeting,Unknown Location,Unknown Location,70,15.449663999999999
2016-12-23 00:00:00,1899-12-30 16:23:00,2016-12-23 00:00:00,1899-12-30 16:34:00,Business,Errand/Supplies,Unknown Location,Unknown Location,11,2.092142
2016-12-23 00:00:00,1899-12-30 17:34:00,2016-12-23 00:00:00,1899-12-30 18:27:00,Business,Meal/Entertain,Unknown Location,Lahore,53,11.426314
2016-12-24 00:00:00,1899-12-30 07:43:00,2016-12-24 00:00:00,1899-12-30 08:04:00,Business,Meal/Entertain,Lahore,Unknown Location,21,10.138842
2016-12-24 00:00:00,1899-12-30 09:19:00,2016-12-24 00:00:00,1899-12-30 09:55:00,Business,Meal/Entertain,Unknown Location,Lahore,36,17.219938
2016-12-24 00:00:00,1899-12-30 10:34:00,2016-12-24 00:00:00,1899-12-30 10:53:00,Business,Meal/Entertain,Lahore,Lahore,19,8.529501999999999
2016-12-24 00:00:00,1899-12-30 12:51:00,2016-12-24 00:00:00,1899-12-30 12:53:00,Business,Errand/Supplies,Lahore,Lahore,2,2.5749440000000003
2016-12-24 00:00:00,1899-12-30 13:08:00,2016-12-24 00:00:00,1899-12-30 13:29:00,Business,Errand/Supplies,Lahore,Lahore,21,5.793624
2016-12-24 00:00:00,1899-12-30 17:12:00,2016-12-24 00:00:00,1899-12-30 17:27:00,Business,Errand/Supplies,Lahore,Lahore,15,2.735878
2016-12-24 00:00:00,1899-12-30 19:12:00,2016-12-24 00:00:00,1899-12-30 19:27:00,Business,Meal/Entertain,Lahore,Lahore,15,4.667085999999999
2016-12-24 00:00:00,1899-12-30 22:04:00,2016-12-24 00:00:00,1899-12-30 22:09:00,Business,Errand/Supplies,Lahore,Lahore,5,0.9656039999999999
2016-12-25 00:00:00,1899-12-30 00:10:00,2016-12-25 00:00:00,1899-12-30 00:14:00,Business,Errand/Supplies,Lahore,Lahore,4,0.9656039999999999
2016-12-25 00:00:00,1899-12-30 19:15:00,2016-12-25 00:00:00,1899-12-30 19:26:00,Business,Meal/Entertain,Lahore,Lahore,11,3.7014819999999995
2016-12-25 00:00:00,1899-12-30 21:58:00,2016-12-25 00:00:00,1899-12-30 22:04:00,Business,Meal/Entertain,Lahore,Lahore,6,3.7014819999999995
2016-12-26 00:00:00,1899-12-30 08:30:00,2016-12-26 00:00:00,1899-12-30 08:41:00,Business,Meal/Entertain,Lahore,Lahore,11,5.149888000000001
2016-12-26 00:00:00,1899-12-30 09:05:00,2016-12-26 00:00:00,1899-12-30 09:19:00,Business,Customer Visit,Lahore,Lahore,14,9.977908000000001
2016-12-26 00:00:00,1899-12-30 10:15:00,2016-12-26 00:00:00,1899-12-30 10:36:00,Business,Customer Visit,Lahore,Lahore,21,12.391918
2016-12-26 00:00:00,1899-12-30 11:29:00,2016-12-26 00:00:00,1899-12-30 11:42:00,Business,Customer Visit,Lahore,Lahore,13,6.115492
2016-12-26 00:00:00,1899-12-30 13:09:00,2016-12-26 00:00:00,1899-12-30 13:43:00,Business,Meeting,Lahore,Unknown Location,34,12.713786
2016-12-27 00:00:00,1899-12-30 07:02:00,2016-12-27 00:00:00,1899-12-30 07:14:00,Business,Temporary Site,Kar?chi,Kar?chi,12,7.885766
2016-12-27 00:00:00,1899-12-30 08:37:00,2016-12-27 00:00:00,1899-12-30 08:59:00,Business,Meal/Entertain,Kar?chi,Kar?chi,22,8.0467
2016-12-27 00:00:00,1899-12-30 12:53:00,2016-12-27 00:00:00,1899-12-30 12:57:00,Business,Meal/Entertain,Kar?chi,Kar?chi,4,0.9656039999999999
2016-12-27 00:00:00,1899-12-30 14:49:00,2016-12-27 00:00:00,1899-12-30 15:03:00,Business,Customer Visit,Kar?chi,Unknown Location,14,4.9889540000000006
2016-12-27 00:00:00,1899-12-30 16:34:00,2016-12-27 00:00:00,1899-12-30 16:58:00,Business,Meeting,Unknown Location,Kar?chi,24,12.713786
2016-12-27 00:00:00,1899-12-30 19:19:00,2016-12-27 00:00:00,1899-12-30 19:50:00,Business,Customer Visit,Kar?chi,Kar?chi,31,8.85137
2016-12-28 00:00:00,1899-12-30 08:34:00,2016-12-28 00:00:00,1899-12-30 09:06:00,Business,Meal/Entertain,Kar?chi,Unknown Location,32,16.576202000000002
2016-12-28 00:00:00,1899-12-30 11:42:00,2016-12-28 00:00:00,1899-12-30 12:12:00,Business,Errand/Supplies,Unknown Location,Kar?chi,30,16.737136
2016-12-28 00:00:00,1899-12-30 13:53:00,2016-12-28 00:00:00,1899-12-30 14:01:00,Business,Errand/Supplies,Kar?chi,Kar?chi,8,3.21868
2016-12-28 00:00:00,1899-12-30 15:04:00,2016-12-28 00:00:00,1899-12-30 15:39:00,Business,Meal/Entertain,Kar?chi,Unknown Location,35,13.67939
2016-12-28 00:00:00,1899-12-30 17:02:00,2016-12-28 00:00:00,1899-12-30 17:16:00,Business,Errand/Supplies,Unknown Location,Kar?chi,14,7.0810960000000005
2016-12-28 00:00:00,1899-12-30 18:33:00,2016-12-28 00:00:00,1899-12-30 18:56:00,Business,Errand/Supplies,Kar?chi,Kar?chi,23,6.115492
2016-12-28 00:00:00,1899-12-30 22:44:00,2016-12-28 00:00:00,1899-12-30 23:18:00,Business,Errand/Supplies,Kar?chi,Kar?chi,34,8.207633999999999
2016-12-29 00:00:00,1899-12-30 00:49:00,2016-12-29 00:00:00,1899-12-30 01:06:00,Business,Errand/Supplies,Kar?chi,Kar?chi,17,6.115492
2016-12-29 00:00:00,1899-12-30 09:44:00,2016-12-29 00:00:00,1899-12-30 10:07:00,Business,Meal/Entertain,Kar?chi,Unknown Location,23,18.668343999999998
2016-12-29 00:00:00,1899-12-30 11:28:00,2016-12-29 00:00:00,1899-12-30 12:00:00,Business,Meal/Entertain,Unknown Location,Kar?chi,32,19.151146
2016-12-29 00:00:00,1899-12-30 12:25:00,2016-12-29 00:00:00,1899-12-30 12:33:00,Business,Errand/Supplies,Kar?chi,Kar?chi,8,2.2530759999999996
2016-12-29 00:00:00,1899-12-30 13:17:00,2016-12-29 00:00:00,1899-12-30 13:24:00,Business,Errand/Supplies,Kar?chi,Kar?chi,7,1.7702740000000001
2016-12-29 00:00:00,1899-12-30 13:56:00,2016-12-29 00:00:00,1899-12-30 14:11:00,Business,Airport/Travel,Kar?chi,Kar?chi,15,6.598293999999999
2016-12-29 00:00:00,1899-12-30 14:42:00,2016-12-29 00:00:00,1899-12-30 14:58:00,Business,Between Offices,Kar?chi,Kar?chi,16,9.816974
2016-12-29 00:00:00,1899-12-30 15:05:00,2016-12-29 00:00:00,1899-12-30 15:16:00,Business,Errand/Supplies,Kar?chi,Kar?chi,11,2.092142
2016-12-29 00:00:00,1899-12-30 18:59:00,2016-12-29 00:00:00,1899-12-30 19:14:00,Business,Meal/Entertain,Kar?chi,Unknown Location,15,4.82802
2016-12-29 00:00:00,1899-12-30 19:50:00,2016-12-29 00:00:00,1899-12-30 20:10:00,Business,Customer Visit,Unknown Location,Kar?chi,20,6.598293999999999
2016-12-29 00:00:00,1899-12-30 20:15:00,2016-12-29 00:00:00,1899-12-30 20:45:00,Business,Meeting,Kar?chi,Kar?chi,30,11.587248
2016-12-29 00:00:00,1899-12-30 20:53:00,2016-12-29 00:00:00,1899-12-30 21:42:00,Business,Meeting,Kar?chi,Unknown Location,49,10.299776000000001
2016-12-29 00:00:00,1899-12-30 23:14:00,2016-12-29 00:00:00,1899-12-30 23:47:00,Business,Meeting,Unknown Location,Kar?chi,33,20.760486
2016-12-30 00:00:00,1899-12-30 10:15:00,2016-12-30 00:00:00,1899-12-30 10:33:00,Business,Errand/Supplies,Kar?chi,Kar?chi,18,4.506151999999999
2016-12-30 00:00:00,1899-12-30 11:31:00,2016-12-30 00:00:00,1899-12-30 11:56:00,Business,Errand/Supplies,Kar?chi,Kar?chi,25,4.667085999999999
2016-12-30 00:00:00,1899-12-30 15:41:00,2016-12-30 00:00:00,1899-12-30 16:03:00,Business,Errand/Supplies,Kar?chi,Kar?chi,22,7.402963999999999
2016-12-30 00:00:00,1899-12-30 16:45:00,2016-12-30 00:00:00,1899-12-30 17:08:00,Business,Meeting,Kar?chi,Kar?chi,23,7.402963999999999
2016-12-30 00:00:00,1899-12-30 23:06:00,2016-12-30 00:00:00,1899-12-30 23:10:00,Business,Customer Visit,Kar?chi,Kar?chi,4,1.2874720000000002
2016-12-31 00:00:00,1899-12-30 01:07:00,2016-12-31 00:00:00,1899-12-30 01:14:00,Business,Meeting,Kar?chi,Kar?chi,7,1.1265379999999998
2016-12-31 00:00:00,1899-12-30 13:24:00,2016-12-31 00:00:00,1899-12-30 13:42:00,Business,Temporary Site,Kar?chi,Unknown Location,18,6.276426
2016-12-31 00:00:00,1899-12-30 15:03:00,2016-12-31 00:00:00,1899-12-30 15:38:00,Business,Meeting,Unknown Location,Unknown Location,35,26.071308
2016-12-31 00:00:00,1899-12-30 21:32:00,2016-12-31 00:00:00,1899-12-30 21:50:00,Business,Temporary Site,Katunayake,Gampaha,18,10.299776000000001
2016-12-31 00:00:00,1899-12-30 22:08:00,2016-12-31 00:00:00,1899-12-30 23:51:00,Business,Temporary Site,Gampaha,Ilukwatta,103,77.570188
